gbifID,species,decimalLongitude,decimalLatitude
2842068607,Anthropoides virgo,4.45,52.2
2838807066,Anthropoides virgo,4.45,52.2
2842185089,Anthropoides virgo,4.45,52.2
1955372908,Anthropoides virgo,4.95,51.75
3996712326,Anthropoides virgo,6.15,52.15
3996610132,Anthropoides virgo,6.15,52.15
2838162098,Anthropoides virgo,4.45,52.2
1956980766,Anthropoides virgo,5.35,51.95
3729715147,Anthropoides virgo,5,52.55
1957024444,Anthropoides virgo,5.35,51.95
3729524745,Anthropoides virgo,5.3,51.8
3725617062,Anthropoides virgo,6.75,52.1
3825244931,Anthropoides virgo,5.3,51.8
3995251152,Anthropoides virgo,6.15,52.15
2834829331,Anthropoides virgo,4.45,52.2
2844757979,Anthropoides virgo,4.45,52.2
2840641271,Anthropoides virgo,4.45,52.2
3716033735,Anthropoides virgo,5.2,51.85
3725022996,Anthropoides virgo,4.2,52.05
2834521130,Anthropoides virgo,4.45,52.2
3996041102,Anthropoides virgo,6.15,52.15
1957013279,Anthropoides virgo,5.35,51.95
1957024007,Anthropoides virgo,5.35,51.95
2843968751,Anthropoides virgo,5.2,51.8
2837493549,Anthropoides virgo,5.1,52.65
3918228659,Anthropoides virgo,18.20701,59.59374
2402680268,Anthropoides virgo,9.877875,59.135212
1695906283,Anthropoides virgo,11.98401,54.72903
1686835348,Anthropoides virgo,11.93447,54.62524
1686116113,Anthropoides virgo,11.84798,54.6774
1686112815,Anthropoides virgo,11.85086,54.67546
4551428633,Anthropoides virgo,2.01348,47.95873
3919623447,Anthropoides virgo,15.44386,59.20164
3918312973,Anthropoides virgo,15.32377,59.17085
2405805243,Anthropoides virgo,9.877875,59.135212
1882937948,Anthropoides virgo,10.263063,63.336794
2407821058,Anthropoides virgo,9.877875,59.135212
1882931729,Anthropoides virgo,10.25338,63.335782
2411068850,Anthropoides virgo,9.877875,59.135212
1882963752,Anthropoides virgo,10.265678,63.33152
3918081900,Anthropoides virgo,15.38242,59.16132
3919963872,Anthropoides virgo,15.42292,59.19607
3919823476,Anthropoides virgo,15.38242,59.16132
1961239642,Anthropoides virgo,5.75,51.35
3997267664,Anthropoides virgo,6.15,52.15
1957013976,Anthropoides virgo,5.35,51.95
1969123987,Anthropoides virgo,4.9,52.25
3727909280,Anthropoides virgo,5.1,52.05
3995023399,Anthropoides virgo,6.15,52.15
1686091499,Anthropoides virgo,11.94047,54.64488
1686110407,Anthropoides virgo,11.83752,54.6672
1686117368,Anthropoides virgo,11.83752,54.6672
1697106664,Anthropoides virgo,9,57.05942
1883168267,Anthropoides virgo,10.263063,63.336794
1038484164,Anthropoides virgo,8.221656,53.393986
3389367042,Anthropoides virgo,4.637089,43.676189
3919355186,Anthropoides virgo,12.96147,55.45281
3918724510,Anthropoides virgo,18.20701,59.59374
3920106893,Anthropoides virgo,15.38242,59.16132
3920007380,Anthropoides virgo,15.38242,59.16132
1770961184,Anthropoides virgo,21.078644,47.629074
2410181929,Anthropoides virgo,9.877875,59.135212
3757470467,Anthropoides virgo,9.877875,59.135212
1686096874,Anthropoides virgo,11.93381,54.6573
3919532471,Anthropoides virgo,15.40662,59.20629
3920519491,Anthropoides virgo,15.42292,59.19607
1883051269,Anthropoides virgo,10.263063,63.336794
1883181840,Anthropoides virgo,10.235171,63.331807
1883110519,Anthropoides virgo,10.25991,63.33248
2405594619,Anthropoides virgo,9.877875,59.135212
2834466757,Anthropoides virgo,4.45,52.2
2843178529,Anthropoides virgo,4.45,52.2
2845055506,Anthropoides virgo,5.1,52.65
2843246860,Anthropoides virgo,4.45,52.2
3995084249,Anthropoides virgo,6.15,52.15
3996249392,Anthropoides virgo,6.15,52.15
2843660914,Anthropoides virgo,4.45,52.2
3919371385,Anthropoides virgo,16.48436,59.706
3918603787,Anthropoides virgo,15.39879,59.19958
3918819929,Anthropoides virgo,18.20848,59.58641
3919192693,Anthropoides virgo,18.20848,59.58641
3719202595,Anthropoides virgo,5.05,51.6
2843243502,Anthropoides virgo,5.2,51.85
1957010399,Anthropoides virgo,5.35,51.95
3997134312,Anthropoides virgo,6.15,52.15
1956994750,Anthropoides virgo,5.35,51.95
3994993165,Anthropoides virgo,6.15,52.15
3996746688,Anthropoides virgo,6.15,52.15
3995245807,Anthropoides virgo,6.15,52.15
2834848039,Anthropoides virgo,4.45,52.2
1957018085,Anthropoides virgo,5.35,51.95
2842237182,Anthropoides virgo,4.45,52.2
1951797071,Anthropoides virgo,5.35,51.95
1957018996,Anthropoides virgo,5.35,51.95
1957005825,Anthropoides virgo,5.35,51.95
1957021990,Anthropoides virgo,5.35,51.95
1686093048,Anthropoides virgo,11.92219,54.65975
1686113548,Anthropoides virgo,11.83752,54.6672
1987481871,Anthropoides virgo,-83.143127,42.474834
1987444916,Anthropoides virgo,-83.143127,42.474834
1987444908,Anthropoides virgo,-83.143127,42.474834
1987479795,Anthropoides virgo,-83.143127,42.474834
3440487053,Anthropoides virgo,25.20503,64.841425
1607803812,Anthropoides virgo,23.345432,61.596938
3917967555,Anthropoides virgo,15.41841,59.20333
3917821993,Anthropoides virgo,15.38242,59.16132
3917434421,Anthropoides virgo,18.20701,59.59374
3917436384,Anthropoides virgo,18.20701,59.59374
3919908036,Anthropoides virgo,18.20848,59.58641
3919672538,Anthropoides virgo,15.37433,59.17648
4528565011,Anthropoides virgo,18.23874,59.56103
3919236332,Anthropoides virgo,18.20848,59.58641
1883176903,Anthropoides virgo,10.256667,63.329932
1882930971,Anthropoides virgo,10.256075,63.335092
2410667308,Anthropoides virgo,9.877875,59.135212
1883172487,Anthropoides virgo,10.235171,63.331807
2410962449,Anthropoides virgo,9.877875,59.135212
2399269622,Anthropoides virgo,5.664758,58.737894
1686091781,Anthropoides virgo,11.94047,54.64488
1687393108,Anthropoides virgo,11.92219,54.65975
1686117936,Anthropoides virgo,11.83752,54.6672
2402938105,Anthropoides virgo,9.877875,59.135212
2401782738,Anthropoides virgo,9.877875,59.135212
2411486499,Anthropoides virgo,9.877875,59.135212
2410288911,Anthropoides virgo,9.877875,59.135212
1883229737,Anthropoides virgo,10.265678,63.33152
3918334303,Anthropoides virgo,18.20701,59.59374
2400206058,Anthropoides virgo,9.877875,59.135212
2399847062,Anthropoides virgo,9.877875,59.135212
1882990667,Anthropoides virgo,10.235171,63.331807
2409443535,Anthropoides virgo,13.643586,68.147292
1843765142,Anthropoides virgo,9.916601,59.107629
1966765448,Anthropoides virgo,5.4,51.75
3995272802,Anthropoides virgo,6.15,52.15
1963322944,Anthropoides virgo,5.75,51.3
2834801644,Anthropoides virgo,5.2,51.8
2843836473,Anthropoides virgo,5.4,51.75
1957011755,Anthropoides virgo,5.35,51.95
3995422280,Anthropoides virgo,6.15,52.15
2834733851,Anthropoides virgo,4.45,52.2
2408119283,Anthropoides virgo,9.877875,59.135212
1883208407,Anthropoides virgo,10.265678,63.33152
2400562890,Anthropoides virgo,9.877875,59.135212
1823426112,Anthropoides virgo,9.916601,59.107629
1882915165,Anthropoides virgo,10.265678,63.33152
2402233102,Anthropoides virgo,9.877875,59.135212
2412027665,Anthropoides virgo,9.877875,59.135212
2405260451,Anthropoides virgo,9.877875,59.135212
3732342094,Anthropoides virgo,5.15,51.9
1957021438,Anthropoides virgo,5.35,51.95
4461824643,Anthropoides virgo,8.199805,53.392709
3997134315,Anthropoides virgo,6.15,52.15
3723687322,Anthropoides virgo,5.1,52.65
1966752757,Anthropoides virgo,5.4,51.75
3732727530,Anthropoides virgo,4.9,52.65
2128586031,Anthropoides virgo,12.974381,55.447468
3918005829,Anthropoides virgo,15.42432,59.22246
2843213602,Anthropoides virgo,4.45,52.2
1969085205,Anthropoides virgo,4.55,52.15
3919020408,Anthropoides virgo,18.20701,59.59374
3918190382,Anthropoides virgo,15.42292,59.19607
1957015706,Anthropoides virgo,5.35,51.95
2834866311,Anthropoides virgo,4.45,52.2
1957011425,Anthropoides virgo,5.35,51.95
2834568942,Anthropoides virgo,4.45,52.2
2843692330,Anthropoides virgo,5.95,51.05
2834749566,Anthropoides virgo,5.2,51.85
2837284289,Anthropoides virgo,4.45,52.2
2834897300,Anthropoides virgo,5.2,51.8
1952525388,Anthropoides virgo,4.9,52.75
1974210131,Anthropoides virgo,5.75,51.35
2845413390,Anthropoides virgo,4.45,52.2
3718450651,Anthropoides virgo,5.1,51.6
1966699592,Anthropoides virgo,5.4,51.75
1970596941,Anthropoides virgo,5.85,51.4
1957016004,Anthropoides virgo,5.35,51.95
3996558175,Anthropoides virgo,6.15,52.15
1957020112,Anthropoides virgo,5.35,51.95
2842347239,Anthropoides virgo,4.45,52.2
3716885596,Anthropoides virgo,5.2,51.85
2834960423,Anthropoides virgo,5.1,52.65
1966758356,Anthropoides virgo,5.4,51.75
2845221501,Anthropoides virgo,5.2,51.8
3995652363,Anthropoides virgo,6.15,52.15
3917640415,Anthropoides virgo,18.20848,59.58641
3917648198,Anthropoides virgo,15.42292,59.19607
3919688611,Anthropoides virgo,15.38242,59.16132
3917578411,Anthropoides virgo,18.20848,59.58641
3917959636,Anthropoides virgo,18.20701,59.59374
3995023397,Anthropoides virgo,6.15,52.15
3996738120,Anthropoides virgo,6.15,52.15
1957021306,Anthropoides virgo,5.35,51.95
3996340676,Anthropoides virgo,6.15,52.15
3726187732,Anthropoides virgo,5.2,51.85
3994980091,Anthropoides virgo,6.15,52.15
1957026013,Anthropoides virgo,6.05,52.25
3920368278,Anthropoides virgo,16.48436,59.706
3918738772,Anthropoides virgo,15.42292,59.19607
3918108017,Anthropoides virgo,15.42292,59.19607
3918063470,Anthropoides virgo,15.38242,59.16132
1686118271,Anthropoides virgo,11.92219,54.65975
1957019999,Anthropoides virgo,5.35,51.95
3714879365,Anthropoides virgo,4.9,52.1
2845498717,Anthropoides virgo,4.45,52.2
3996303268,Anthropoides virgo,6.15,52.15
4459335897,Anthropoides virgo,5.55,51.95
2845598149,Anthropoides virgo,4.45,52.2
2834646062,Anthropoides virgo,5.1,52.65
1966798275,Anthropoides virgo,5.7,50.9
3719084504,Anthropoides virgo,5.1,51.6
3917651700,Anthropoides virgo,15.41847,59.21424
3918084898,Anthropoides virgo,15.41841,59.20333
3919420997,Anthropoides virgo,16.48436,59.706
3919273351,Anthropoides virgo,18.20848,59.58641
3919240336,Anthropoides virgo,15.37575,59.16435
2404558347,Anthropoides virgo,9.877875,59.135212
2405784492,Anthropoides virgo,9.877875,59.135212
1883158086,Anthropoides virgo,10.218444,63.338539
2399152184,Anthropoides virgo,18.720352,69.635701
1883072519,Anthropoides virgo,10.265678,63.33152
2416858597,Anthropoides virgo,9.877875,59.135212
3920240512,Anthropoides virgo,18.20848,59.58641
3920125731,Anthropoides virgo,15.41841,59.20333
3918596046,Anthropoides virgo,15.38242,59.16132
3917584194,Anthropoides virgo,18.20848,59.58641
3728107423,Anthropoides virgo,5,52.55
3995531300,Anthropoides virgo,6.15,52.15
3997041987,Anthropoides virgo,6.15,52.15
3730978755,Anthropoides virgo,4.85,52.65
1966568638,Anthropoides virgo,5.4,51.75
2834818184,Anthropoides virgo,4.45,52.2
1695167761,Anthropoides virgo,11.97016,54.7307
1686090213,Anthropoides virgo,11.93412,54.65816
3440834920,Anthropoides virgo,25.20503,64.841425
4067480498,Anthropoides virgo,-121.365517,39.34425
2834733816,Anthropoides virgo,4.45,52.2
3996074322,Anthropoides virgo,6.15,52.15
2843184253,Anthropoides virgo,4.45,52.2
3995002994,Anthropoides virgo,6.15,52.15
3718164212,Anthropoides virgo,5.2,51.85
1970594312,Anthropoides virgo,5.85,51.4
1686098708,Anthropoides virgo,11.92219,54.65975
1686112839,Anthropoides virgo,11.85074,54.67551
2850084457,Anthropoides virgo,11.83752,54.6672
1681236714,Anthropoides virgo,9.03401,57.0907
1686096331,Anthropoides virgo,11.93549,54.65571
1686115614,Anthropoides virgo,11.83752,54.6672
1686133157,Anthropoides virgo,11.83752,54.6672
1686091388,Anthropoides virgo,11.93596,54.6581
3328861564,Anthropoides virgo,11.83752,54.6672
4149643865,Anthropoides virgo,1.44583,48.4629
1883206088,Anthropoides virgo,10.265678,63.33152
2410894403,Anthropoides virgo,19.986401,69.811897
1883129738,Anthropoides virgo,10.235171,63.331807
2400194880,Anthropoides virgo,5.645471,58.735945
1883196962,Anthropoides virgo,10.235171,63.331807
1883202264,Anthropoides virgo,10.223852,63.3413
1883016275,Anthropoides virgo,10.235171,63.331807
1883020952,Anthropoides virgo,10.265678,63.33152
2410961174,Anthropoides virgo,9.877875,59.135212
1883106719,Anthropoides virgo,10.25991,63.33248
3919124322,Anthropoides virgo,16.48436,59.706
2399489845,Anthropoides virgo,9.877875,59.135212
2410029207,Anthropoides virgo,5.625762,58.723565
2411293644,Anthropoides virgo,9.877875,59.135212
2411708467,Anthropoides virgo,9.877875,59.135212
1882975605,Anthropoides virgo,10.218444,63.338539
1686115592,Anthropoides virgo,11.85073,54.67537
2482348847,Anthropoides virgo,2.83165,44.36241
1957017346,Anthropoides virgo,5.35,51.95
1966755550,Anthropoides virgo,5.4,51.75
3917931961,Anthropoides virgo,16.48436,59.706
3995147926,Anthropoides virgo,6.15,52.15
3995142359,Anthropoides virgo,6.15,52.15
2834523102,Anthropoides virgo,4.45,52.2
1963479341,Anthropoides virgo,5.75,51.35
2842686809,Anthropoides virgo,4.45,52.2
1956999233,Anthropoides virgo,5.35,51.95
2834837102,Anthropoides virgo,4.45,52.2
1686091313,Anthropoides virgo,11.94047,54.64488
1686117148,Anthropoides virgo,11.83752,54.6672
3435639154,Anthropoides virgo,11.83752,54.6672
1686103705,Anthropoides virgo,11.85047,54.67557
1686091532,Anthropoides virgo,11.94047,54.64488
1686108923,Anthropoides virgo,11.93364,54.65834
1686125630,Anthropoides virgo,11.83752,54.6672
1882948213,Anthropoides virgo,10.265678,63.33152
1883157173,Anthropoides virgo,10.285099,63.331524
2406613135,Anthropoides virgo,9.916601,59.107629
1883003938,Anthropoides virgo,10.285099,63.331524
2407075287,Anthropoides virgo,9.877875,59.135212
1882937635,Anthropoides virgo,10.263063,63.336794
1883053597,Anthropoides virgo,10.265678,63.33152
1957022964,Anthropoides virgo,5.35,51.95
2845439080,Anthropoides virgo,4.45,52.2
1957006735,Anthropoides virgo,5.35,51.95
2837809666,Anthropoides virgo,4.45,52.2
2845154941,Anthropoides virgo,5.1,52.65
2844021173,Anthropoides virgo,5.85,53.15
3996281294,Anthropoides virgo,6.15,52.15
3490834588,Anthropoides virgo,2.49497,49.92036
2843320393,Anthropoides virgo,4.45,52.2
3995934963,Anthropoides virgo,6.05,52.45
1955304763,Anthropoides virgo,4.95,51.75
2836626581,Anthropoides virgo,5.4,51.75
3846397234,Anthropoides virgo,-0.79671,45.97719
3845234535,Anthropoides virgo,-0.64786,45.99985
3917861001,Anthropoides virgo,15.44386,59.20164
3996449100,Anthropoides virgo,6.15,52.15
3996074324,Anthropoides virgo,6.15,52.15
1963428701,Anthropoides virgo,5.65,51.35
1955322884,Anthropoides virgo,4.95,51.75
2842287823,Anthropoides virgo,4.45,52.2
1963378350,Anthropoides virgo,5.75,51.35
3994980093,Anthropoides virgo,6.15,52.15
1686130246,Anthropoides virgo,11.83752,54.6672
1686105067,Anthropoides virgo,11.87047,54.66564
1686118694,Anthropoides virgo,11.83752,54.6672
1993443013,Anthropoides virgo,11.94059,54.64792
1686091570,Anthropoides virgo,11.92219,54.65975
1686113892,Anthropoides virgo,11.92219,54.65975
3920155316,Anthropoides virgo,16.48436,59.706
3918303144,Anthropoides virgo,15.42292,59.19607
1686110576,Anthropoides virgo,11.92219,54.65975
1686112347,Anthropoides virgo,11.92219,54.65975
2216592832,Anthropoides virgo,18.207178,59.586254
3918831743,Anthropoides virgo,15.41841,59.20333
3917783994,Anthropoides virgo,16.48436,59.706
2406370704,Anthropoides virgo,9.877875,59.135212
1883043700,Anthropoides virgo,10.25991,63.33248
2409567611,Anthropoides virgo,9.877875,59.135212
2405863559,Anthropoides virgo,9.877875,59.135212
1883215988,Anthropoides virgo,10.235171,63.331807
2408897130,Anthropoides virgo,9.916601,59.107629
2406278739,Anthropoides virgo,19.670589,70.142319
1686092099,Anthropoides virgo,11.93538,54.65817
1686118851,Anthropoides virgo,11.83752,54.6672
2406961395,Anthropoides virgo,9.877875,59.135212
2407491223,Anthropoides virgo,9.877875,59.135212
2409657336,Anthropoides virgo,9.877875,59.135212
2405824215,Anthropoides virgo,9.877875,59.135212
2398036860,Anthropoides virgo,9.877875,59.135212
1883192198,Anthropoides virgo,10.218444,63.338539
2408165478,Anthropoides virgo,9.877875,59.135212
1883210971,Anthropoides virgo,10.256075,63.335092
1882911771,Anthropoides virgo,10.265678,63.33152
3918521309,Anthropoides virgo,18.20848,59.58641
3919446354,Anthropoides virgo,15.41841,59.20333
1671054339,Anthropoides virgo,15.40662,59.20629
3917454574,Anthropoides virgo,18.20701,59.59374
1882920087,Anthropoides virgo,6.065137,62.560456
2401884998,Anthropoides virgo,9.877875,59.135212
1883201681,Anthropoides virgo,10.25991,63.33248
668024103,Anthropoides virgo,-81.360283,27.208534
668056787,Anthropoides virgo,-81.360283,27.208534
668061655,Anthropoides virgo,-81.360283,27.208534
668266646,Anthropoides virgo,-81.360283,27.208534
3719490656,Anthropoides virgo,5.1,51.6
1970604659,Anthropoides virgo,5.9,51.4
1968509819,Anthropoides virgo,4.55,52.15
4338384488,Anthropoides virgo,16.826967,47.667408
1351620679,Anthropoides virgo,-121.50436,38.202026
727805537,Anthropoides virgo,-90.131235,29.921651
727795212,Anthropoides virgo,-89.743195,43.545686
727841611,Anthropoides virgo,-80.192342,32.739386
727795213,Anthropoides virgo,-89.743195,43.545686
1883223286,Anthropoides virgo,10.265678,63.33152
1882924077,Anthropoides virgo,10.218444,63.338539
1882982099,Anthropoides virgo,10.285099,63.331524
2845245971,Anthropoides virgo,4.45,52.2
2842699762,Anthropoides virgo,5.1,52.65
3725743571,Anthropoides virgo,5.1,52.65
2842380653,Anthropoides virgo,5.1,52.65
2845592475,Anthropoides virgo,5.1,52.65
2838045992,Anthropoides virgo,4.45,52.2
1963848387,Anthropoides virgo,6.8,52.1
4926428216,Anthropoides virgo,3.73578,50.40245
3917913202,Anthropoides virgo,15.38242,59.16132
3918190335,Anthropoides virgo,15.41841,59.20333
3919189400,Anthropoides virgo,18.20701,59.59374
3919576844,Anthropoides virgo,16.48436,59.706
3917718835,Anthropoides virgo,16.48436,59.706
3918211380,Anthropoides virgo,16.48436,59.706
4847957380,Anthropoides virgo,15.41841,59.20333
3917854156,Anthropoides virgo,15.38242,59.16132
1771394966,Anthropoides virgo,-8.783934,41.525963
1956997174,Anthropoides virgo,5.35,51.95
2834713878,Anthropoides virgo,5.1,52.65
1686126823,Anthropoides virgo,11.83752,54.6672
1686115386,Anthropoides virgo,11.85081,54.67284
1686113415,Anthropoides virgo,11.83752,54.6672
1686091111,Anthropoides virgo,11.92219,54.65975
1957017790,Anthropoides virgo,5.35,51.95
1970599114,Anthropoides virgo,5.85,51.4
3996059372,Anthropoides virgo,6.15,52.15
3996682726,Anthropoides virgo,6.15,52.15
3719028491,Anthropoides virgo,5,52.55
3994980092,Anthropoides virgo,6.15,52.15
2836263084,Anthropoides virgo,5.2,51.85
1960936383,Anthropoides virgo,4.2,52.05
1686090000,Anthropoides virgo,11.94047,54.64488
1686113729,Anthropoides virgo,11.83752,54.6672
2237824708,Anthropoides virgo,11.93447,54.62524
1686103988,Anthropoides virgo,11.84778,54.67734
1680929547,Anthropoides virgo,9.0495,57.08815
1686115133,Anthropoides virgo,11.84712,54.66624
1686090323,Anthropoides virgo,11.93635,54.65833
1686112644,Anthropoides virgo,11.84747,54.67696
4572460022,Anthropoides virgo,0.42642,43.29168
4572458173,Anthropoides virgo,0.42642,43.29168
4572807281,Anthropoides virgo,0.42642,43.29168
3918028208,Anthropoides virgo,15.38242,59.16132
3728863582,Anthropoides virgo,5,52.55
1954891467,Anthropoides virgo,4.85,51.7
1957010354,Anthropoides virgo,5.35,51.95
3727553497,Anthropoides virgo,5.1,51.6
3727633855,Anthropoides virgo,5.1,52.65
3996654336,Anthropoides virgo,6.15,52.15
1957013518,Anthropoides virgo,5.35,51.95
3720312242,Anthropoides virgo,5.1,52.65
3997112330,Anthropoides virgo,6.15,52.15
1951992379,Anthropoides virgo,5.6,51.4
1966744882,Anthropoides virgo,5.4,51.75
2837870318,Anthropoides virgo,5.2,51.85
2837409686,Anthropoides virgo,5.1,52.65
3996745343,Anthropoides virgo,6.15,52.15
2834735588,Anthropoides virgo,4.45,52.2
1957027172,Anthropoides virgo,5.35,51.95
3917847234,Anthropoides virgo,15.41841,59.20333
2403130126,Anthropoides virgo,16.533978,68.795629
4204700827,Anthropoides virgo,-9.209676,38.417606
2416730220,Anthropoides virgo,9.877875,59.135212
2401028906,Anthropoides virgo,9.877875,59.135212
2405737876,Anthropoides virgo,9.877875,59.135212
1882981331,Anthropoides virgo,10.265678,63.33152
2410519720,Anthropoides virgo,9.877875,59.135212
4227571961,Anthropoides virgo,-9.209676,38.417606
2398279981,Anthropoides virgo,16.487131,68.823532
2400798371,Anthropoides virgo,9.877875,59.135212
1883005217,Anthropoides virgo,10.263063,63.336794
1882969037,Anthropoides virgo,10.265678,63.33152
1883011218,Anthropoides virgo,10.256667,63.329932
2416894286,Anthropoides virgo,9.877875,59.135212
2406080603,Anthropoides virgo,9.877875,59.135212
2409107191,Anthropoides virgo,9.877875,59.135212
1686092332,Anthropoides virgo,11.92219,54.65975
1686113639,Anthropoides virgo,11.83752,54.6672
3989008512,Anthropoides virgo,11.92219,54.65975
1695971545,Anthropoides virgo,10.60104,57.74305
1686091951,Anthropoides virgo,11.94047,54.64488
1686106129,Anthropoides virgo,11.92219,54.65975
1686115961,Anthropoides virgo,11.84983,54.68415
4922538906,Anthropoides virgo,11.92219,54.65975
1686093095,Anthropoides virgo,11.92219,54.65975
1686117557,Anthropoides virgo,11.83752,54.6672
1686126455,Anthropoides virgo,11.83752,54.6672
1686113003,Anthropoides virgo,11.93446,54.65777
1686481354,Anthropoides virgo,11.93224,54.65369
3447933360,Anthropoides virgo,27.437255,63.117457
1954141941,Anthropoides virgo,5.35,51.95
3995049052,Anthropoides virgo,6.15,52.15
2838070227,Anthropoides virgo,4.45,52.2
3919767949,Anthropoides virgo,18.20848,59.58641
1686109906,Anthropoides virgo,11.92773,54.63985
2416848039,Anthropoides virgo,9.877875,59.135212
2406430319,Anthropoides virgo,9.877875,59.135212
3460052337,Anthropoides virgo,9.877875,59.135212
1882951946,Anthropoides virgo,10.218444,63.338539
1882984887,Anthropoides virgo,10.25991,63.33248
3582060166,Anthropoides virgo,11.939435,54.643295
3920155337,Anthropoides virgo,15.38242,59.16132
1883009793,Anthropoides virgo,10.218444,63.338539
2407135966,Anthropoides virgo,9.877875,59.135212
2401554874,Anthropoides virgo,9.877875,59.135212
1883101823,Anthropoides virgo,10.235171,63.331807
2405814374,Anthropoides virgo,9.877875,59.135212
1686092348,Anthropoides virgo,11.91926,54.64578
1686112473,Anthropoides virgo,11.8511,54.67526
1570673654,Anthropoides virgo,5.63624,50.85716
1570673674,Anthropoides virgo,4.77605,51.26537
2269431903,Anthropoides virgo,4.34524,51.29945
1570673607,Anthropoides virgo,4.61224,51.42581
2235239282,Anthropoides virgo,3.62564,50.99981
2235238315,Anthropoides virgo,3.6257,50.99901
2235238878,Anthropoides virgo,3.62564,50.99981
2235239992,Anthropoides virgo,3.62564,50.99981
2235239008,Anthropoides virgo,4.48883,50.9597
1570673643,Anthropoides virgo,4.77488,51.26471
1570673672,Anthropoides virgo,4.77523,51.26458
1570673663,Anthropoides virgo,4.61158,51.42312
2235239580,Anthropoides virgo,3.62407,50.99926
2235239137,Anthropoides virgo,3.62602,50.99962
2235239030,Anthropoides virgo,3.62565,50.99865
1570673668,Anthropoides virgo,4.77651,51.2658
1570673671,Anthropoides virgo,4.77842,51.26807
4049801302,Anthropoides virgo,4.7757,51.26694
1570673651,Anthropoides virgo,4.61224,51.42575
2235239616,Anthropoides virgo,3.62664,51.00062
2235240852,Anthropoides virgo,3.63913,50.98744
2235240736,Anthropoides virgo,3.62599,51.00012
2235240300,Anthropoides virgo,3.62564,50.99981
2235238311,Anthropoides virgo,3.56052,50.97014
3748631474,Anthropoides virgo,4.75466,50.92757
2399778088,Anthropoides virgo,9.877875,59.135212
2406803822,Anthropoides virgo,9.877875,59.135212
2398619902,Anthropoides virgo,9.877875,59.135212
2409608571,Anthropoides virgo,9.877875,59.135212
2838249723,Anthropoides virgo,4.45,52.2
3729454636,Anthropoides virgo,5,52.55
1970578032,Anthropoides virgo,5.85,51.4
3994985097,Anthropoides virgo,6.15,52.15
2838135016,Anthropoides virgo,4.45,52.2
3995622349,Anthropoides virgo,6.15,52.15
2834499931,Anthropoides virgo,5.1,52.65
3996702730,Anthropoides virgo,6.15,52.15
3995084250,Anthropoides virgo,6.15,52.15
2838603933,Anthropoides virgo,4.5,52.2
1952114459,Anthropoides virgo,4.65,52.55
1957020505,Anthropoides virgo,5.35,51.95
1963872412,Anthropoides virgo,4.55,52.2
2834730231,Anthropoides virgo,4.6,52.7
2839036396,Anthropoides virgo,5.2,51.85
3997359368,Anthropoides virgo,6.15,52.15
3822291732,Anthropoides virgo,4.25,51.45
3995324323,Anthropoides virgo,6.15,52.15
3729905187,Anthropoides virgo,5,52.55
3996589213,Anthropoides virgo,6.15,52.15
1686100996,Anthropoides virgo,11.87047,54.66564
2406014281,Anthropoides virgo,9.877875,59.135212
2405351986,Anthropoides virgo,9.877875,59.135212
1686091704,Anthropoides virgo,11.92219,54.65975
4405775305,Anthropoides virgo,9.03401,57.0907
1686124835,Anthropoides virgo,11.83752,54.6672
3917490028,Anthropoides virgo,15.41846,59.17013
3389707057,Anthropoides virgo,-1.034379,44.163212
2439801615,Anthropoides virgo,4.469988,52.237785
1957025603,Anthropoides virgo,5.35,51.95
2839331217,Anthropoides virgo,8.211737,53.376979
1955748039,Anthropoides virgo,5,51.7
3727737182,Anthropoides virgo,5,52.55
3996074323,Anthropoides virgo,6.15,52.15
1686101083,Anthropoides virgo,11.84817,54.67606
1686128962,Anthropoides virgo,11.85047,54.67646
1883095974,Anthropoides virgo,10.263063,63.336794
2410038426,Anthropoides virgo,9.877875,59.135212
1882944470,Anthropoides virgo,10.218444,63.338539
1607803817,Anthropoides virgo,25.24478,64.868986
3917830582,Anthropoides virgo,18.20701,59.59374
3918756616,Anthropoides virgo,15.41841,59.20333
3919986230,Anthropoides virgo,16.48436,59.706
1686109060,Anthropoides virgo,11.92219,54.65975
1686108767,Anthropoides virgo,11.93437,54.65834
1686117082,Anthropoides virgo,11.83752,54.6672
2842291172,Anthropoides virgo,4.45,52.2
2843830224,Anthropoides virgo,5.1,52.65
1966762820,Anthropoides virgo,5.4,51.75
1966055204,Anthropoides virgo,6.9,52.15
3996623630,Anthropoides virgo,6.15,52.15
1957021655,Anthropoides virgo,5.35,51.9
2835004290,Anthropoides virgo,4.45,52.2
2842917485,Anthropoides virgo,5.2,51.8
3725235614,Anthropoides virgo,5.4,51.75
2838207533,Anthropoides virgo,4.45,52.2
4933712854,Anthropoides virgo,4.45,52.2
1957014257,Anthropoides virgo,5.35,51.95
3996348976,Anthropoides virgo,6.15,52.15
1963852084,Anthropoides virgo,4.5,52.2
1970598516,Anthropoides virgo,5.85,51.4
2838426254,Anthropoides virgo,4.45,52.2
1957011816,Anthropoides virgo,5.35,51.95
2842280642,Anthropoides virgo,6.1,51.55
1686092057,Anthropoides virgo,11.94047,54.64488
1686090499,Anthropoides virgo,11.93493,54.65849
1686154570,Anthropoides virgo,11.94047,54.64488
2848084329,Anthropoides virgo,15.41841,59.20333
1981553919,Anthropoides virgo,3.3,6.41
1981553855,Anthropoides virgo,3.3,6.41
3744138370,Anthropoides virgo,25.6251,64.7934
